geo_point_2d;geo_shape;objectid_1;objectid;numero;nom;larg;sens;chauss;tunnel;shape_leng;niveau_route;code_statu;gestionn;statut_2;statut;shape_len
48.7741114974, 2.43949615701;"{""coordinates"": [[2.439240407693512, 48.774060655742346], [2.439317662724455, 48.7740584685223], [2.439373912047489, 48.774056876122735], [2.439601084830876, 48.774123279585716], [2.439716983053931, 48.77424428918445]], ""type"": ""LineString""}";6371;185537;90845;N6;3;D;1;0;43.99884955;0;503;Etat;;nationale;43.9988495471
48.8277545268, 2.47144426183;"{""coordinates"": [[2.470252242142079, 48.827535197003336], [2.472355920085368, 48.827921651626774], [2.472635294350555, 48.82797893585551]], ""type"": ""LineString""}";6381;185651;77436;A4;4;D;2;0;181.78311535;0;501;Etat;Autoroute DIRIF;autoroute;181.78311535
48.8271020221, 2.46811740043;"{""coordinates"": [[2.468036040882585, 48.82707611782758], [2.468198759974367, 48.82712792635344]], ""type"": ""LineString""}";6382;185655;77558;A4;4;D;2;0;13.26251006;0;501;Etat;Autoroute DIRIF;autoroute;13.262510063
48.8779566654, 2.27954915629;"{""coordinates"": [[2.27956714790135, 48.87788159142638], [2.279531164677614, 48.878031739287955]], ""type"": ""LineString""}";6874;195018;0;;2;>;1;1;16.90331368;0;500;;;bretelle autoroute / voie rapide;16.9033136766
48.8784709042, 2.28082273263;"{""coordinates"": [[2.28070577555811, 48.878327256328134], [2.280939689707535, 48.87861455198812]], ""type"": ""LineString""}";6876;195023;0;P;8;D;2;0;36.26160584;0;502;Ville de Paris;Voie rapide communale;voie rapide;36.2616058339
48.886801183, 2.10099837337;"{""coordinates"": [[2.100243158270985, 48.88692172717318], [2.100840291366874, 48.88680969800142], [2.101301587763139, 48.88676400531859], [2.101756180433501, 48.886696650878896]], ""type"": ""LineString""}";5896;174041;0;;2;D;0;0;113.89975401;0;499;;;bretelle nationale;113.899754017
48.8267051269, 2.46691230445;"{""coordinates"": [[2.465800483790579, 48.82630121808967], [2.465853174827093, 48.82632581636741], [2.466459019607012, 48.82656245664757], [2.467525706048847, 48.82691413291506], [2.468036040882585, 48.82707611782758]], ""type"": ""LineString""}";5913;174471;77558;A4;4;D;2;0;185.51931782;0;501;Etat;Autoroute DIRIF;autoroute;185.519317825
48.7692961554, 2.34490225913;"{""coordinates"": [[2.345258880088658, 48.77009851368306], [2.344783403600912, 48.76902307239743], [2.344539287943007, 48.76849667308453]], ""type"": ""LineString""}";5914;174502;90739;A6;6;D;2;0;185.79305235;0;501;Etat;Autoroute DIRIF;autoroute;185.793052349
48.8158594224, 2.35643050068;"{""coordinates"": [[2.356500754991369, 48.815974314515735], [2.356360246364836, 48.81574453019195]], ""type"": ""LineString""}";6392;185959;12858;A6b;2;;1;0;27.55457276;0;501;Etat;Autoroute DIRIF;autoroute;27.5545727668
48.8027109908, 2.343685283;"{""coordinates"": [[2.34361718217904, 48.80246369472146], [2.343753383813388, 48.802958286976136]], ""type"": ""LineString""}";6395;186121;90758;A6b;3;D;2;0;55.89606083;0;501;Etat;Autoroute DIRIF;autoroute;55.8960608338
48.7666357314, 2.45497104531;"{""coordinates"": [[2.453920503632931, 48.76704668449133], [2.454323967313287, 48.76688229416326], [2.455115614201504, 48.76656033368729], [2.456035700750473, 48.7662635195114]], ""type"": ""LineString""}";6398;186187;0;N406;2;D;2;0;178.40096435;0;502;Etat;Voie rapide DIRIF;voie rapide;178.40096435
48.8014539244, 2.44736812177;"{""coordinates"": [[2.447224296804605, 48.80124534242534], [2.447303666254002, 48.80135240466352], [2.447506856915533, 48.80166603664013]], ""type"": ""LineString""}";6403;186339;82225;A86;3;D;2;0;51.1871407;0;501;Etat;Autoroute DIRIF;autoroute;51.1871406977
48.7995797556, 2.44546627831;"{""coordinates"": [[2.445563598068758, 48.79972779591092], [2.445368958549341, 48.79943171528471]], ""type"": ""LineString""}";6405;186416;83075;;2;>;1;0;35.89149134;0;0;;;autre voie;35.8914913378
48.7621362109, 2.49425862224;"{""coordinates"": [[2.493522923631734, 48.76176606705838], [2.494994320854469, 48.76250635476041]], ""type"": ""LineString""}";6410;186503;0;N406;0;;0;0;135.915105;0;502;Etat;Voie rapide DIRIF;voie rapide;135.915105002
48.7615148161, 2.49250664619;"{""coordinates"": [[2.491490368751764, 48.76126356519214], [2.493522923631734, 48.76176606705838]], ""type"": ""LineString""}";6412;186509;0;N406;0;;0;0;159.51303937;0;502;Etat;Voie rapide DIRIF;voie rapide;159.513039362
48.8130178457, 2.4486937027;"{""coordinates"": [[2.448766987253141, 48.8126820555076], [2.448620418144746, 48.81335363581026]], ""type"": ""LineString""}";6420;186648;79723;A4;2;D;2;0;75.44518891;0;500;;;bretelle autoroute / voie rapide;75.4451889065
48.891228673, 2.24140905549;"{""coordinates"": [[2.241700006272339, 48.89067552005856], [2.24145339881762, 48.890941147694285], [2.241378114821195, 48.89115482475372], [2.241357300691287, 48.8913450522537], [2.241249412802751, 48.89184799926296]], ""type"": ""LineString""}";6893;195176;0;N192;0;>;0;1;136.71798914;0;503;Etat;;nationale;136.717989144
49.0512802997, 2.19230202575;"{""coordinates"": [[2.191568828130657, 49.05128379517499], [2.193035223376208, 49.05127680425541]], ""type"": ""LineString""}";6907;195268;0;N184;2;>;0;0;107.19568018;0;502;Etat;Voie rapide DIRIF;voie rapide;107.195680182
48.7276198244, 2.54546338096;"{""coordinates"": [[2.539386271436761, 48.727436649759575], [2.54042748291071, 48.72752109576896], [2.545973683218267, 48.72762524803413], [2.550764763539193, 48.7277519636481], [2.551476470079561, 48.72768949044841], [2.551540386939318, 48.72768387528759]], ""type"": ""LineString""}";6916;195279;89980;N19;2;D;1;0;895.51960361;0;503;Etat;Voie structurante SDRIF;nationale;895.519603613
48.7847925324, 2.03471134213;"{""coordinates"": [[2.034352508385123, 48.78414579896209], [2.034437788371081, 48.784247194620676], [2.034566432898111, 48.784492868123145], [2.034732014222033, 48.78481635583947], [2.034884103816235, 48.785123413809934], [2.035022356554013, 48.78546594808381]], ""type"": ""LineString""}";5925;174814;0;A12;2;>;1;0;155.11361018;0;501;Etat;Voie structurante SDRIF;autoroute;155.113610181
48.7976211796, 2.01395434335;"{""coordinates"": [[2.013862423781198, 48.79762797878193], [2.014046262914071, 48.7976143804445]], ""type"": ""LineString""}";5939;174902;120644;N12;2;D;2;0;13.58861387;0;502;Etat;;voie rapide;13.5886138638
48.7954427026, 1.67227669662;"{""coordinates"": [[1.673399848502304, 48.79563697996426], [1.672944165528469, 48.79554924348527], [1.672088367874242, 48.795418353729644], [1.671154028944585, 48.79524526155939]], ""type"": ""LineString""}";5942;174909;999;N12;2;D;2;0;170.67994379;0;502;Etat;Voie rapide DIRIF;voie rapide;170.679943792
48.7955635257, 2.04567589724;"{""coordinates"": [[2.045291595749487, 48.79567028258355], [2.046060198724698, 48.79545676886078]], ""type"": ""LineString""}";5948;174936;129111;N12;2;D;2;0;61.24939055;0;502;Etat;Voie rapide DIRIF;voie rapide;61.2493905528
48.7907880184, 2.11033048801;"{""coordinates"": [[2.109464573918395, 48.79095317931464], [2.109830541687432, 48.790911337382234], [2.110195858780092, 48.790826839385254], [2.11066926105843, 48.79072842820942], [2.111181266382812, 48.79055683498873]], ""type"": ""LineString""}";5953;174968;0;;0;;0;0;134.35845968;0;500;;;bretelle autoroute / voie rapide;134.358459678
48.7662609522, 2.34346809659;"{""coordinates"": [[2.343499148673313, 48.766325338166986], [2.343437044507942, 48.76619656625915]], ""type"": ""LineString""}";6425;186744;90739;A6;6;D;2;0;15.02769648;0;501;Etat;Autoroute DIRIF;autoroute;15.0276964835
48.76460436, 2.34220397512;"{""coordinates"": [[2.342818954479744, 48.7662988944518], [2.342824867314466, 48.76603479579752], [2.342637738742655, 48.76534953247623], [2.342363905119903, 48.76475005584611], [2.342090092568784, 48.764274083900375], [2.341420903811195, 48.76321768418435], [2.341415780812616, 48.76298190451368]], ""type"": ""LineString""}";6447;187153;0;A6;0;;0;0;386.59432946;0;500;;;bretelle autoroute / voie rapide;386.594329458
48.8299386926, 2.49523490114;"{""coordinates"": [[2.493178603349812, 48.83000014514554], [2.494024639694445, 48.83003008764421], [2.495357842248656, 48.82995685641455], [2.49728778712208, 48.82977829307194]], ""type"": ""LineString""}";6449;187177;0;A4;0;;0;0;303.4722429;0;500;;;bretelle autoroute / voie rapide;303.472242901
48.6822494585, 1.8415293857;"{""coordinates"": [[1.841491466104984, 48.68097480430098], [1.841481028377338, 48.68117077629967], [1.841584930601379, 48.68352419279864]], ""type"": ""LineString""}";5474;162419;126660;N10;2;D;2;0;283.56148091;0;502;Etat;Voie rapide DIRIF;voie rapide;283.561480913
48.6431706531, 1.84128897277;"{""coordinates"": [[1.841182428035205, 48.64296785009853], [1.841395517501713, 48.64337345607855]], ""type"": ""LineString""}";5481;162553;127277;N10;3;D;1;0;47.74772922;0;503;Etat;Voie structurante SDRIF;nationale;47.747729218
48.6337765753, 1.83494721186;"{""coordinates"": [[1.833291665261543, 48.631521265256836], [1.834536677965757, 48.63318145504708], [1.836208973941392, 48.6355359619272], [1.836576085570146, 48.636051365263825]], ""type"": ""LineString""}";5483;162597;127476;N10;3;D;1;0;558.79076083;0;503;Etat;Voie structurante SDRIF;nationale;558.790760831
48.5869675475, 2.02801563335;"{""coordinates"": [[2.019896634219081, 48.583724099860625], [2.022549643667749, 48.58495945899489], [2.024776083029938, 48.58587885947948], [2.026817877345443, 48.586670321942634], [2.036273332927728, 48.58985681085368]], ""type"": ""LineString""}";5486;162647;127993;A10;4;D;2;0;1389.06565838;0;501;Etat;Autoroute concédée;autoroute;1389.06565837
48.8897993365, 2.29758922587;"{""coordinates"": [[2.297003093712069, 48.88944392484378], [2.297128018096573, 48.889519668606944], [2.298175354877062, 48.890154753329405]], ""type"": ""LineString""}";3978;122251;850;P;3;D;2;1;116.77599598;0;502;Ville de Paris;Voie rapide communale;voie rapide;116.775995975
48.7135268147, 2.85493820482;"{""coordinates"": [[2.854607785857011, 48.713647022309026], [2.855268623791998, 48.71340660702664]], ""type"": ""LineString""}";3981;122338;275801;N4;2;D;2;0;55.48425268;0;503;Etat;Voie rapide DIRIF;nationale;55.4842526815
48.8301332154, 2.62679086729;"{""coordinates"": [[2.625830700644374, 48.830081589395874], [2.62775103393602, 48.83018484130521]], ""type"": ""LineString""}";3989;122555;278409;A4;3;D;2;0;141.44033561;0;501;Etat;Autoroute concédée;autoroute;141.440335616
48.7375922165, 2.69992614846;"{""coordinates"": [[2.698518449135183, 48.738276611138126], [2.701333847779949, 48.736907821842095]], ""type"": ""LineString""}";4472;136695;274966;N4;2;D;2;0;256.96241646;0;503;Etat;Voie rapide DIRIF;nationale;256.962416458
48.8334930075, 2.79540042788;"{""coordinates"": [[2.795164815458909, 48.83347104951089], [2.795636040300769, 48.83351496556153]], ""type"": ""LineString""}";4484;136932;281346;A4;3;D;2;0;34.93383652;0;501;Etat;Autoroute concédée;autoroute;34.9338365172
48.9400206305, 2.62713023075;"{""coordinates"": [[2.626913701031493, 48.940780314636555], [2.626613254844159, 48.94046843053864], [2.626352623832911, 48.94025326216355], [2.626418625136465, 48.93986640197758], [2.626867374640189, 48.93956849997048], [2.626990233565864, 48.93956818813379], [2.627494272685456, 48.93968001961336], [2.627874342661486, 48.939893199512404], [2.6282205909405, 48.94052111633842]], ""type"": ""LineString""}";4487;137111;283995;;2;>;1;0;320.47084201;0;500;;;bretelle autoroute / voie rapide;320.470842005
49.0365915257, 2.67942181227;"{""coordinates"": [[2.676783438220815, 49.03413385868245], [2.679456109665279, 49.03667746924056], [2.682114623678657, 49.038989360003]], ""type"": ""LineString""}";4492;137159;289223;N2;2;D;2;0;666.1517855;0;502;Etat;Voie rapide DIRIF;voie rapide;666.151785502
48.7996750488, 1.74229702232;"{""coordinates"": [[1.741894246853383, 48.799927150262455], [1.741954645274506, 48.79978505195667], [1.742329131474872, 48.79963166865294], [1.742783714986334, 48.79953974545993]], ""type"": ""LineString""}";4968;148656;999;N12;2;>;1;0;83.69653818;0;500;;;bretelle autoroute / voie rapide;83.6965381793
48.8417827514, 2.09585677004;"{""coordinates"": [[2.095769891877962, 48.84207419331411], [2.095896719887131, 48.841734137661966], [2.095884317224864, 48.84148210534578]], ""type"": ""LineString""}";4986;149306;0;;2;>;0;0;66.9800499;0;500;;;bretelle autoroute / voie rapide;66.9800498992
48.799069675, 1.9675401158;"{""coordinates"": [[1.969103720666324, 48.80028066356032], [1.968967596041346, 48.80016598870639], [1.968789805573533, 48.800047167549046], [1.968518886792029, 48.799866436073664], [1.968340660582165, 48.79969106603766], [1.96817117131873, 48.799486910682575], [1.967785980788329, 48.799111688105846], [1.967239179496515, 48.79873587724752], [1.966415178112637, 48.798340602539454], [1.965868884579222, 48.798008753365686]], ""type"": ""LineString""}";4993;149494;0;N12;2;>;1;0;350.12231235;0;500;;;bretelle autoroute / voie rapide;350.122312347
48.7094473138, 1.86515405314;"{""coordinates"": [[1.863707376815766, 48.7083189596614], [1.86514449398329, 48.70919533268273], [1.865691675341845, 48.70988787338119], [1.866324489829557, 48.71086270078918]], ""type"": ""LineString""}";5513;163361;126078;;2;D;1;0;348.64016955;0;499;;;bretelle nationale;348.640169548
48.9094222138, 2.07429224735;"{""coordinates"": [[2.074288261677166, 48.909369650310246], [2.074296233030534, 48.909474777252846]], ""type"": ""LineString""}";5522;163458;111785;N184;3;D;1;0;11.70474604;0;503;Etat;Voie structurante SDRIF;nationale;11.7047460434
48.9402380167, 2.09555914365;"{""coordinates"": [[2.095503577391268, 48.94043574130641], [2.095614709909323, 48.94004029212819]], ""type"": ""LineString""}";5523;163545;108947;N184;3;D;1;0;44.72256878;0;503;Etat;Voie structurante SDRIF;nationale;44.722568778
48.816337292, 2.34614411028;"{""coordinates"": [[2.345769694353382, 48.81631481009527], [2.345928841213881, 48.816324985830136], [2.346078630831859, 48.81633460472293], [2.346518648275842, 48.816357677388865]], ""type"": ""LineString""}";4015;123211;12850;P;2;>;1;0;55.20422793;0;502;Ville de Paris;Voie rapide communale;voie rapide;55.2042279285
48.8172769084, 2.454882173;"{""coordinates"": [[2.454576664625862, 48.817290750495786], [2.455187681369287, 48.8172630662643]], ""type"": ""LineString""}";4019;123226;12828;A4;2;>;1;0;44.97189312;0;500;;;bretelle autoroute / voie rapide;44.9718931247
49.0128511254, 3.15121944589;"{""coordinates"": [[3.150511882127052, 49.01245855747693], [3.151927009662072, 49.013243693250665]], ""type"": ""LineString""}";4026;123415;287559;A4;3;D;2;0;135.42826401;0;501;Etat;Autoroute concédée;autoroute;135.428264009
48.9769053568, 3.07162292859;"{""coordinates"": [[3.067928299719285, 48.973997586945345], [3.068300449353005, 48.97427905215982], [3.069228661664598, 48.97498119498654], [3.073346802225998, 48.97826791557163], [3.074274241713764, 48.97908018162444], [3.075309929742798, 48.979819652130985]], ""type"": ""LineString""}";4029;123510;286915;A4;3;D;2;0;843.64625397;0;501;Etat;Autoroute concédée;autoroute;843.646253965
48.7285771296, 2.81046149658;"{""coordinates"": [[2.810337131616522, 48.7285873055932], [2.810585861538278, 48.72856695354069]], ""type"": ""LineString""}";4033;123548;275689;N4;2;D;2;0;18.4344876;0;503;Etat;Voie rapide DIRIF;nationale;18.4344875993
48.8683963929, 2.67068103733;"{""coordinates"": [[2.670499022591925, 48.86746334857409], [2.670603929992184, 48.868114889548686], [2.670895748049403, 48.86932286600394]], ""type"": ""LineString""}";4504;137502;279660;A104;2;D;2;0;208.87395098;0;501;Etat;Autoroute DIRIF;autoroute;208.873950984
48.8784157218, 2.66805831032;"{""coordinates"": [[2.66793310640133, 48.878619719544375], [2.668062002507364, 48.87839614315919], [2.668196313454879, 48.87822024869619]], ""type"": ""LineString""}";4506;137641;279533;D934;2;>;1;0;48.49738954;0;500;Etat;;bretelle autoroute / voie rapide;48.4973895451
48.9481408894, 3.04178086704;"{""coordinates"": [[3.037113111411464, 48.944458057901535], [3.039842959763313, 48.947119035645855], [3.040328185288599, 48.94763764680502], [3.041089267401533, 48.94835241647999], [3.04140737949034, 48.948638239188526], [3.041792977991999, 48.94886968530118], [3.042205248762815, 48.94905600921787], [3.042603356624154, 48.94920642897554], [3.046306111859296, 48.95033464988021], [3.047165509823115, 48.950634103857524]], ""type"": ""LineString""}";4509;137773;286871;;2;>;1;0;1039.84746501;0;500;;;bretelle autoroute / voie rapide;1039.847465
49.0101840608, 3.14758513936;"{""coordinates"": [[3.142852837854524, 49.00834090074471], [3.146986782685607, 49.00971801654969], [3.149336504065489, 49.0112830398528], [3.150330378053801, 49.01155139464575], [3.151130070161206, 49.01154570478863], [3.151586715170485, 49.011567473060566], [3.152350834505028, 49.01173725265384]], ""type"": ""LineString""}";4511;137912;287513;;2;>;1;0;813.22276039;0;500;;;bretelle autoroute / voie rapide;813.222760391
48.7131570601, 2.85645770112;"{""coordinates"": [[2.855268623791998, 48.71340660702664], [2.855983907340044, 48.71325734410951], [2.856820272537375, 48.713073530111], [2.857649314981193, 48.712920373152755]], ""type"": ""LineString""}";4521;138043;275801;N4;2;D;2;0;183.35265109;0;503;Etat;Voie rapide DIRIF;nationale;183.352651093
48.7135090232, 2.59972571336;"{""coordinates"": [[2.599579441817826, 48.71204373531234], [2.599828794282578, 48.71375206736591], [2.5997902586235, 48.71417481672471], [2.599665380066074, 48.71497426761876]], ""type"": ""LineString""}";4523;138054;272953;N104;2;D;2;0;327.26269874;0;502;Etat;Voie rapide DIRIF;voie rapide;327.262698736
48.7957611787, 1.67254579419;"{""coordinates"": [[1.674262337563429, 48.795777035562715], [1.673188755404927, 48.79570839704345], [1.672123058022835, 48.7957508757481], [1.670830247483482, 48.79585398908994]], ""type"": ""LineString""}";4997;149505;999;N12;2;>;1;0;253.31963977;0;500;;;bretelle autoroute / voie rapide;253.319639769
48.9089662403, 2.0742584233;"{""coordinates"": [[2.074244586789017, 48.90876154522213], [2.074272259817127, 48.9091709353633]], ""type"": ""LineString""}";5010;149664;111785;N184;3;D;1;0;45.56947718;0;503;Etat;Voie structurante SDRIF;nationale;45.5694771833
48.976208073, 1.72273566283;"{""coordinates"": [[1.721353832955664, 48.97713356234021], [1.721773951029917, 48.976650765591366], [1.722402373151139, 48.97623835976695], [1.724298361631609, 48.97556580512833]], ""type"": ""LineString""}";5525;163621;128826;A13;2;>;1;0;284.50047466;0;500;;<Nul>;bretelle autoroute / voie rapide;284.500474666
48.9228532528, 2.00149211934;"{""coordinates"": [[2.000053204578601, 48.92388059048758], [2.001687153316589, 48.922654920135976], [2.002917432977271, 48.92196368922188], [2.002993613440552, 48.92192203173777]], ""type"": ""LineString""}";5526;163701;0;A14;2;>;1;0;307.15076175;0;500;;;bretelle autoroute / voie rapide;307.150761748
48.7797604669, 2.17662806747;"{""coordinates"": [[2.176680936261979, 48.77971670152788], [2.176575198680159, 48.77980423221758]], ""type"": ""LineString""}";5533;163751;0;;0;;0;0;12.45342259;0;500;;;bretelle autoroute / voie rapide;12.4534225918
48.532112044, 1.82967800871;"{""coordinates"": [[1.829628701839905, 48.53230105779579], [1.829727315570213, 48.53192303013133]], ""type"": ""LineString""}";5542;163999;128428;N10;2;D;2;0;42.64925536;0;502;Etat;Voie rapide DIRIF;voie rapide;42.6492553588
48.5301452229, 1.83179490714;"{""coordinates"": [[1.831738655936634, 48.53026869892087], [1.831851158343977, 48.53002174694534]], ""type"": ""LineString""}";5544;164003;129014;A11;2;>;1;0;28.68137407;0;500;;;bretelle autoroute / voie rapide;28.681374074
48.9398122507, 2.09523935262;"{""coordinates"": [[2.094698664044182, 48.93945748274273], [2.095105209952627, 48.93954348725465], [2.095314714448361, 48.939621780947924], [2.095404877425621, 48.93985521768422], [2.095403826263003, 48.94007132147695], [2.095503577391268, 48.94043574130641]], ""type"": ""LineString""}";5546;164063;0;;0;;0;0;140.92155984;0;499;;;bretelle nationale;140.921559838
48.943443994, 2.66351377709;"{""coordinates"": [[2.662545756230636, 48.943380226609186], [2.6644817979545, 48.94350776142358]], ""type"": ""LineString""}";4042;123756;284176;N3;2;D;2;0;142.5252346;0;503;Etat;Voie rapide DIRIF;nationale;142.525234599
48.9436520221, 2.6664768369;"{""coordinates"": [[2.666314622774088, 48.94363906837502], [2.666639051030304, 48.94366497577822]], ""type"": ""LineString""}";4047;124014;284197;N3;2;D;2;0;23.93873847;0;503;Etat;Voie rapide DIRIF;nationale;23.938738464
48.6840406293, 2.93862698899;"{""coordinates"": [[2.937560212544136, 48.68395666993089], [2.938025830782096, 48.68399411075214], [2.938529032464221, 48.68405095422369], [2.938591261825167, 48.68405304424195], [2.938834741901876, 48.68406122400829], [2.939122632043485, 48.684071561267004], [2.939695179286927, 48.68410554941902]], ""type"": ""LineString""}";4530;138135;0;;2;>;1;0;158.18542265;0;499;;;bretelle nationale;158.185422649
48.9914221914, 1.64086006495;"{""coordinates"": [[1.628498175984787, 48.993606846410934], [1.628566666314733, 48.99359482354634], [1.629001338199444, 48.993518509446865], [1.630358104441995, 48.99328031213026], [1.636901784059535, 48.992131199040955], [1.639581696939435, 48.991660468154905], [1.653218078806186, 48.98921569745862]], ""type"": ""LineString""}";4532;138204;103412;A13;3;D;2;0;1873.8544524;0;501;Etat;Autoroute concédée;autoroute;1873.8544524
48.9902914872, 2.08179595908;"{""coordinates"": [[2.081669950852737, 48.990505916440256], [2.081752620802251, 48.990371208909], [2.081895836656221, 48.99011475639627], [2.081918138185929, 48.990074815062734]], ""type"": ""LineString""}";4533;138217;103532;N184;4;D;1;0;51.27325043;0;503;Etat;Voie rapide DIRIF;nationale;51.2732504347
48.7516669992, 2.61437063306;"{""coordinates"": [[2.614492716340403, 48.7521784181392], [2.614335208154487, 48.75152337923386], [2.614251556414125, 48.751154877612905]], ""type"": ""LineString""}";4539;138322;273503;N104;2;D;2;0;115.17597294;0;502;Etat;Voie rapide DIRIF;voie rapide;115.175972937
49.0210260296, 1.50845349556;"{""coordinates"": [[1.507819782396807, 49.02117924512514], [1.509087208720318, 49.02087281404247]], ""type"": ""LineString""}";4545;138452;100864;A13;3;D;2;0;98.76783714;0;501;Etat;Autoroute concédée;autoroute;98.767837144
49.0191897143, 1.48250210541;"{""coordinates"": [[1.480899452575186, 49.01895742668524], [1.484104758242805, 49.01942200200538]], ""type"": ""LineString""}";4547;138456;100910;N13;3;D;1;0;240.07671443;0;503;Etat;;nationale;240.076714432
48.7917931143, 2.07271465168;"{""coordinates"": [[2.069967624339103, 48.789668185979515], [2.071259662324624, 48.79079312726436], [2.071372486387674, 48.79087816516142], [2.072067088351259, 48.79140173183363], [2.072693654710174, 48.79195041628558], [2.073698796408183, 48.792654674129516], [2.074506505513187, 48.79306099566955], [2.075100051577555, 48.793264698362606], [2.075735423726283, 48.79344326936582]], ""type"": ""LineString""}";5030;150129;129117;N12;2;D;2;0;605.50183099;0;502;Etat;Voie rapide DIRIF;voie rapide;605.501830989
48.7881993539, 2.06238422492;"{""coordinates"": [[2.061474920047646, 48.788457208378354], [2.061982766348607, 48.78829656355355], [2.063299627221612, 48.78796292550434]], ""type"": ""LineString""}";5031;150148;129120;N12;2;D;2;0;144.9845845;0;502;Etat;Voie rapide DIRIF;voie rapide;144.984584504
48.8106806902, 2.0561300897;"{""coordinates"": [[2.055107477521863, 48.809708126075584], [2.057152701878645, 48.81165325428048]], ""type"": ""LineString""}";5049;150834;119100;A12;2;D;2;0;263.31795576;0;501;Etat;Autoroute DIRIF;autoroute;263.317955756
49.0225409538, 1.50595819344;"{""coordinates"": [[1.505702253797411, 49.022539307839665], [1.506214133083272, 49.022542599755]], ""type"": ""LineString""}";5561;164840;100838;N13;3;D;1;0;37.44066477;0;503;Etat;;nationale;37.4406647657
49.0225976821, 1.50000488802;"{""coordinates"": [[1.497604981566045, 49.0230561009288], [1.502038784810283, 49.02220716669136], [1.502408707268286, 49.02216489640596]], ""type"": ""LineString""}";5577;165481;100846;A13;2;D;2;0;365.21351367;0;501;Etat;Autoroute concédée;autoroute;365.213513673
48.7721795889, 2.61369127741;"{""coordinates"": [[2.612329503562238, 48.7699894309095], [2.612232893532254, 48.77066201286631], [2.612192735625666, 48.77124025701129], [2.612302969705563, 48.77164684397627], [2.612586644989903, 48.772045915784354], [2.613073910505416, 48.77235871225296], [2.613626229311517, 48.772593011569285], [2.614059425730404, 48.772813263421504], [2.614513533516698, 48.7729691824084], [2.615053925856182, 48.773046344883376], [2.61562636533198, 48.77307354481789], [2.616414578510219, 48.77306507686027]], ""type"": ""LineString""}";4074;124799;0;;0;;0;0;551.09822295;0;500;;;bretelle autoroute / voie rapide;551.098222947
48.8210883465, 2.61487949;"{""coordinates"": [[2.614449785314282, 48.820839770213404], [2.614822271878007, 48.820933495022686], [2.615045643903128, 48.821152717487706], [2.615124283886599, 48.82151645684967]], ""type"": ""LineString""}";4095;125461;278007;;2;>;1;0;99.50210623;0;500;;;bretelle autoroute / voie rapide;99.5021062343
48.6875280231, 2.96641670839;"{""coordinates"": [[2.965495848347523, 48.68814037347181], [2.965850568493589, 48.68779337465855], [2.966170219345943, 48.687494061887406], [2.966546461703448, 48.687373107818885], [2.967049068323754, 48.68731080585141], [2.96733446913072, 48.68719000313649], [2.967462818306911, 48.687135962141426]], ""type"": ""LineString""}";4578;139002;0;;2;D;1;0;191.90090657;0;499;;;bretelle nationale;191.900906571
48.8866406408, 2.10228013203;"{""coordinates"": [[2.101756180433501, 48.886696650878896], [2.102188494338408, 48.88665440132429], [2.102803343805881, 48.88657796577956]], ""type"": ""LineString""}";5073;151582;0;;2;D;0;0;77.93034173;0;499;;;bretelle nationale;77.9303417353
48.8427815362, 2.11072594155;"{""coordinates"": [[2.110108822412363, 48.84333132064538], [2.110418142765718, 48.84291251027677], [2.110631774530176, 48.84274803372366], [2.110944871498631, 48.84261763729642], [2.111468719916669, 48.84239441110774]], ""type"": ""LineString""}";5082;152104;0;;2;>;0;0;148.83199359;0;500;;;bretelle autoroute / voie rapide;148.831993592
48.7953767298, 2.04194104968;"{""coordinates"": [[2.041863877890759, 48.795262254280594], [2.042018221464474, 48.79549120541721]], ""type"": ""LineString""}";5589;165844;120938;A12;2;D;2;0;27.86758669;0;501;Etat;Voie rapide DIRIF;autoroute;27.8675866908
48.7949276683, 2.04075052474;"{""coordinates"": [[2.040063833517414, 48.79525183454583], [2.0405313585772, 48.795028509930226], [2.041186609441268, 48.79470892543974], [2.041230920753983, 48.79469625259336], [2.041454885396517, 48.794659108024]], ""type"": ""LineString""}";5591;165849;128942;A12;2;>;1;0;122.72140369;0;500;;;bretelle autoroute / voie rapide;122.721403689
48.7791673656, 2.17738049829;"{""coordinates"": [[2.17723429025064, 48.779282308723616], [2.177526706327721, 48.779052422559495]], ""type"": ""LineString""}";5598;165975;128993;A86;2;>;1;0;33.39237303;0;500;;;bretelle autoroute / voie rapide;33.3923730277
48.9414395147, 2.63500018104;"{""coordinates"": [[2.634806468348298, 48.9414346110504], [2.635193893725309, 48.94144441827304]], ""type"": ""LineString""}";4105;125846;284057;N3;2;D;2;0;28.40150884;0;503;Etat;Voie structurante SDRIF;nationale;28.4015088411
48.8328915202, 2.62218154186;"{""coordinates"": [[2.622767343045099, 48.83140209816294], [2.622297161104764, 48.83187533236398], [2.62207981096961, 48.83227440819818], [2.622010214991068, 48.83317365295409], [2.622189422352579, 48.8345567280478]], ""type"": ""LineString""}";4113;126437;278244;;2;>;1;0;364.55500608;0;500;;;bretelle autoroute / voie rapide;364.555006079
48.6857345946, 3.0186184366;"{""coordinates"": [[3.017080954874527, 48.685753863540434], [3.020155918318017, 48.6857153257239]], ""type"": ""LineString""}";4602;139843;260864;N4;2;D;2;0;226.40194166;0;503;Etat;Voie rapide DIRIF;nationale;226.40194166
